route,ridership_route_code,route_full_name,current_garage,mode,month_start,year_month,day_type,on_time_percent,data_source
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7496,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,SAT.,0.7841,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-02-01,201702,SUN.,0.8262,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6609,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,SAT.,0.685,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-02-01,201702,SUN.,0.7818,Clever
29,029,29 - ROBINSON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6463,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.721,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,SAT.,0.5914,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-02-01,201702,SUN.,0.7088,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6205,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6505,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,SAT.,0.7683,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-02-01,201702,SUN.,0.7067,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7701,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-02-01,201702,SAT.,0.6429,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7795,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,SAT.,0.6966,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-02-01,201702,SUN.,0.7338,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7041,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,SAT.,0.7752,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-02-01,201702,SUN.,0.6384,Clever
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,WEEKDAY,0.6635,Clever
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,SAT.,0.5398,Clever
43,043,43 - BAILEY,Collier,Bus,2017-02-01,201702,SUN.,0.6339,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7623,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,SAT.,0.7446,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-02-01,201702,SUN.,0.8214,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7034,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,SAT.,0.5431,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-02-01,201702,SUN.,0.7445,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6874,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6838,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6684,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6878,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6085,Clever
53,053,53 - HOMESTEAD PARK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8008,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6629,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6712,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,SAT.,0.6508,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-02-01,201702,SUN.,0.6387,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.8185,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8384,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7337,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7255,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,SAT.,0.8259,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-02-01,201702,SUN.,0.8821,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7763,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6936,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7152,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6614,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-02-01,201702,SAT.,0.6047,Clever
58,058,58 - GREENFIELD,East Liberty,Bus,2017-02-01,201702,SUN.,0.7597,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6945,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,SAT.,0.731,Clever
59,059,59 - MON VALLEY,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6714,Clever
60,060,60 - MCKEESPORT - WALNUT,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7606,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6025,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6245,Clever
61A,061A,61A - NORTH BRADDOCK,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6484,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6429,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6708,Clever
61B,061B,61B - BRADDOCK-SWISSVALE,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6429,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6329,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6171,Clever
61C,061C,61C - MCKEESPORT-HOMESTEAD,West Mifflin,Bus,2017-02-01,201702,SUN.,0.627,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6514,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6115,Clever
61D,061D,61D - MURRAY,West Mifflin,Bus,2017-02-01,201702,SUN.,0.507,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7063,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-02-01,201702,SAT.,0.6746,Clever
64,064,64 - LAWRENCEVILLE - WATERFRONT,East Liberty/West Mifflin,Bus,2017-02-01,201702,SUN.,0.7519,Clever
65,065,65 - SQUIRREL HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7113,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6662,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,SAT.,0.6077,Clever
67,067,67 - MONROEVILLE,East Liberty,Bus,2017-02-01,201702,SUN.,0.5943,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7831,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6765,Clever
68,068,68 - BRADDOCK HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.8705,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6274,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,SAT.,0.5833,Clever
69,069,69 - TRAFFORD,East Liberty,Bus,2017-02-01,201702,SUN.,0.6774,Clever
71,071,71 - EDGEWOOD TOWN CENTER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.783,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5733,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,SAT.,0.6849,Clever
71A,071A,71A - NEGLEY,East Liberty,Bus,2017-02-01,201702,SUN.,0.6343,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.629,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,SAT.,0.6658,Clever
71B,071B,71B - HIGHLAND PARK,East Liberty,Bus,2017-02-01,201702,SUN.,0.6885,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5657,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,SAT.,0.5541,Clever
71C,071C,71C - POINT BREEZE,East Liberty,Bus,2017-02-01,201702,SUN.,0.6501,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6185,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,SAT.,0.6825,Clever
71D,071D,71D - HAMILTON,East Liberty,Bus,2017-02-01,201702,SUN.,0.7067,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6178,Clever
74,074,74 - HOMEWOOD-SQUIRREL HILL,East Liberty,Bus,2017-02-01,201702,SAT.,0.5439,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7181,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,SAT.,0.6811,Clever
75,075,75 - ELLSWORTH,East Liberty,Bus,2017-02-01,201702,SUN.,0.7048,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6473,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.4929,Clever
77,077,77 - PENN HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.6457,Clever
78,078,78 - OAKMONT,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7752,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6655,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6952,Clever
79,079,79 - EAST HILLS,East Liberty,Bus,2017-02-01,201702,SUN.,0.7108,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6601,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,SAT.,0.5531,Clever
81,081,81 - OAK HILL,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6462,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6524,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,SAT.,0.6278,Clever
82,082,82 - LINCOLN,East Liberty,Bus,2017-02-01,201702,SUN.,0.6367,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.646,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,SAT.,0.7013,Clever
83,083,83 - BEDFORD HILL,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6016,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6597,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,SAT.,0.6206,Clever
86,086,86 - LIBERTY,East Liberty,Bus,2017-02-01,201702,SUN.,0.6665,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7005,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,SAT.,0.7536,Clever
87,087,87 - FRIENDSHIP,East Liberty,Bus,2017-02-01,201702,SUN.,0.6984,Clever
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6479,Clever
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,SAT.,0.6178,Clever
88,088,88 - PENN,East Liberty,Bus,2017-02-01,201702,SUN.,0.7666,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6922,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,SAT.,0.6196,Clever
89,089,89 - GARFIELD COMMONS,East Liberty,Bus,2017-02-01,201702,SUN.,0.435,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6952,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,SAT.,0.6665,Clever
91,091,91 - BUTLER STREET,Ross,Bus,2017-02-01,201702,SUN.,0.633,Clever
93,093,93 - LAWRENCEVILLE - HAZELWOOD,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7269,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,WEEKDAY,0.8052,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,SAT.,0.8117,Clever
G2,G2,G2 - WEST BUSWAY,Collier,Bus,2017-02-01,201702,SUN.,0.8188,Clever
G3,G3,G3 - MOON FLYER,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7688,Clever
G31,G31,G31 - BRIDGEVILLE FLYER,Collier,Bus,2017-02-01,201702,WEEKDAY,0.7746,Clever
O1,O1,O1 - ROSS FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.8268,Clever
O12,O12,O12 - MCKNIGHT FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.7331,Clever
O5,O5,O5 - THOMPSON RUN FLYER VIA 279,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6869,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7891,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,SAT.,0.7997,Clever
P1,P1,P1 - EAST BUSWAY-ALL STOPS,East Liberty,Bus,2017-02-01,201702,SUN.,0.8404,Clever
P10,P10,P10 - ALLEGHENY VALLEY FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.625,Clever
P12,P12,P12 - HOLIDAY PARK FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6483,Clever
P13,P13,P13 - MOUNT ROYAL FLYER,Ross,Bus,2017-02-01,201702,WEEKDAY,0.6304,Clever
P16,P16,P16 - PENN HILLS FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.709,Clever
P17,P17,P17 - LINCOLN PARK FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.7306,Clever
P2,P2,P2 - EAST BUSWAY SHORT,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.8494,Clever
P3,P3,P3 - EAST BUSWAY-OAKLAND,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.8606,Clever
P67,P67,P67 - MONROEVILLE FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6725,Clever
P68,P68,P68 - BRADDOCK HILLS FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.691,Clever
P69,P69,P69 - TRAFFORD FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.5825,Clever
P7,P7,P7 - MCKEESPORT FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7149,Clever
P71,P71,P71 - SWISSVALE FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6892,Clever
P76,P76,P76 - LINCOLN HIGHWAY FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6471,Clever
P78,P78,P78 - OAKMONT FLYER,East Liberty,Bus,2017-02-01,201702,WEEKDAY,0.6339,Clever
Y1,Y1,Y1 - LARGE FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7421,Clever
Y45,Y45,Y45 - BALDWIN MANOR FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7599,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6934,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6958,Clever
Y46,Y46,Y46 - ELIZABETH FLYER,West Mifflin,Bus,2017-02-01,201702,SUN.,0.6996,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.6922,Clever
Y47,Y47,Y47 - CURRY FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.7258,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,WEEKDAY,0.7493,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,SAT.,0.6925,Clever
Y49,Y49,Y49 - PROSPECT FLYER,West Mifflin,Bus,2017-02-01,201702,SUN.,0.7037,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6666,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,SAT.,0.649,Clever
1,001,1 - FREEPORT ROAD,Ross,Bus,2017-03-01,201703,SUN.,0.6,Clever
2,002,2 - MOUNT ROYAL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.4329,Clever
4,004,4 - TROY HILL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7072,Clever
4,004,4 - TROY HILL,Ross,Bus,2017-03-01,201703,SAT.,0.7286,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,WEEKDAY,0.8061,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,SAT.,0.7249,Clever
6,006,6 - SPRING HILL,Ross,Bus,2017-03-01,201703,SUN.,0.7903,Clever
7,007,7 - SPRING GARDEN,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6538,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.756,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,SAT.,0.6891,Clever
8,008,8 - PERRYSVILLE,Ross,Bus,2017-03-01,201703,SUN.,0.7722,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7515,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,SAT.,0.7813,Clever
11,011,11 - FINEVIEW,Ross,Bus,2017-03-01,201703,SUN.,0.8596,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6832,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,SAT.,0.6804,Clever
12,012,12 - MCKNIGHT,Ross,Bus,2017-03-01,201703,SUN.,0.6539,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6842,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,SAT.,0.6874,Clever
13,013,13 - BELLEVUE,Ross,Bus,2017-03-01,201703,SUN.,0.803,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7213,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,SAT.,0.785,Clever
14,014,14 - OHIO VALLEY,Ross,Bus,2017-03-01,201703,SUN.,0.8054,Clever
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7737,Clever
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,SAT.,0.7217,Clever
15,015,15 - CHARLES,Ross,Bus,2017-03-01,201703,SUN.,0.7555,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7316,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,SAT.,0.7348,Clever
16,016,16 - BRIGHTON,Ross,Bus,2017-03-01,201703,SUN.,0.8326,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6846,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,SAT.,0.6841,Clever
17,017,17 - SHADELAND,Ross,Bus,2017-03-01,201703,SUN.,0.6952,Clever
18,018,18 - MANCHESTER,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7976,Clever
19L,019L,19L - EMSWORTH LIMITED,Ross,Bus,2017-03-01,201703,WEEKDAY,0.7069,Clever
20,020,20 - KENNEDY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7677,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6737,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,SAT.,0.7205,Clever
21,021,21 - CORAOPOLIS,Collier,Bus,2017-03-01,201703,SUN.,0.6932,Clever
22,022,22 - MCCOY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7154,Clever
22,022,22 - MCCOY,Collier,Bus,2017-03-01,201703,SAT.,0.7477,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6899,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,SAT.,0.7234,Clever
24,024,24 - WEST PARK,Collier,Bus,2017-03-01,201703,SUN.,0.7488,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7758,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,SAT.,0.7946,Clever
26,026,26 - CHARTIERS,Collier,Bus,2017-03-01,201703,SUN.,0.8421,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,WEEKDAY,0.763,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,SAT.,0.8074,Clever
27,027,27 - FAIRYWOOD,Collier,Bus,2017-03-01,201703,SUN.,0.8752,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,WEEKDAY,0.6766,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,SAT.,0.6554,Clever
28X,028X,28X - AIRPORT FLYER,East Liberty,Bus,2017-03-01,201703,SUN.,0.7307,Clever
29,029,29 - ROBINSON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6192,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7223,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,SAT.,0.6715,Clever
31,031,31 - BRIDGEVILLE,Collier,Bus,2017-03-01,201703,SUN.,0.7466,Clever
36,036,36 - BANKSVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.654,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6482,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,SAT.,0.7283,Clever
38,038,38 - GREEN TREE,Collier,Bus,2017-03-01,201703,SUN.,0.7015,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7684,Clever
39,039,39 - BROOKLINE,Collier,Bus,2017-03-01,201703,SAT.,0.7319,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7805,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,SAT.,0.822,Clever
40,040,40 - MOUNT WASHINGTON,Collier,Bus,2017-03-01,201703,SUN.,0.7804,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7157,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,SAT.,0.7581,Clever
41,041,41 - BOWER HILL,Collier,Bus,2017-03-01,201703,SUN.,0.6597,Clever
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6902,Clever
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,SAT.,0.4932,Clever
43,043,43 - BAILEY,Collier,Bus,2017-03-01,201703,SUN.,0.6158,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,WEEKDAY,0.7882,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,SAT.,0.7085,Clever
44,044,44 - VIA KNOXVILLE,Collier,Bus,2017-03-01,201703,SUN.,0.8377,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,WEEKDAY,0.6815,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,SAT.,0.6178,Clever
48,048,48 - ARLINGTON,Collier,Bus,2017-03-01,201703,SUN.,0.764,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6859,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,SAT.,0.6364,Clever
51,051,51 - CARRICK,West Mifflin,Bus,2017-03-01,201703,SUN.,0.6886,Clever
51L,051L,51L - CARRICK LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6931,Clever
52L,052L,52L - HOMEVILLE LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6149,Clever
53L,053L,53L - HOMESTEAD PARK LIMITED,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.6451,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,WEEKDAY,0.6947,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,SAT.,0.6405,Clever
54,054,54 - NORTH SIDE-OAKLAND-SOUTH SIDE,Ross,Bus,2017-03-01,201703,SUN.,0.7005,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.8424,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,SAT.,0.8082,Clever
55,055,55 - GLASSPORT,West Mifflin,Bus,2017-03-01,201703,SUN.,0.7386,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.7282,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,SAT.,0.7409,Clever
56,056,56 - LINCOLN PLACE,West Mifflin,Bus,2017-03-01,201703,SUN.,0.767,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-03-01,201703,WEEKDAY,0.7528,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-03-01,201703,SAT.,0.5743,Clever
57,057,57 - HAZELWOOD,West Mifflin,Bus,2017-03-01,201703,SUN.,0.7181,Clever
